City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Kavaratti,IN,2022-10-13 00:36:14,10.5669,72.642,81.1,74,100,7.72
294,Tabuk,PH,2022-10-13 00:36:15,17.4189,121.4443,77.92,86,99,2.95
295,Petropavlovsk-Kamchatskiy,RU,2022-10-13 00:36:15,53.0452,158.6483,54.19,50,40,15.66
296,Skierniewice,PL,2022-10-13 00:36:16,51.9548,20.1584,41.68,76,0,6.22
297,Toowoomba,AU,2022-10-13 00:36:16,-27.55,151.9667,65.25,72,4,10.0
298,Batagay-Alyta,RU,2022-10-13 00:36:17,67.8006,130.4114,10.98,71,99,1.32
299,Vetluzhskiy,RU,2022-10-13 00:36:17,58.3902,45.4654,39.04,87,96,3.98
300,Port Macquarie,AU,2022-10-13 00:36:18,-31.4333,152.9167,69.89,59,72,8.43
301,Aljezur,PT,2022-10-13 00:36:18,37.3191,-8.8033,65.98,72,0,7.52
302,Carmo Do Paranaiba,BR,2022-10-13 00:36:19,-19.0008,-46.3161,67.75,56,0,5.14
303,Port Elizabeth,ZA,2022-10-13 00:36:19,-33.918,25.5701,66.49,97,40,6.91
304,Mizdah,LY,2022-10-13 00:36:19,31.4451,12.9801,69.42,58,1,4.79
305,Lazaro Cardenas,MX,2022-10-13 00:36:20,17.9583,-102.2,81.27,82,100,2.26
306,Kuala Sungai Baru,MY,2022-10-13 00:36:20,2.3594,102.0353,77.04,80,83,6.22
307,Henties Bay,NA,2022-10-13 00:36:20,-22.116,14.2845,58.21,90,66,7.05
308,Meteti,PA,2022-10-13 00:36:21,8.4983,-77.9786,70.79,98,100,0.78
309,Sisimiut,GL,2022-10-13 00:36:21,66.9395,-53.6735,26.1,85,92,11.03
310,Salon-De-Provence,FR,2022-10-13 00:36:22,43.6407,5.0954,58.28,95,0,3.44
311,Sabha,LY,2022-10-13 00:36:22,27.0377,14.4283,73.85,26,0,10.07
312,Izhmorskiy,RU,2022-10-13 00:36:22,56.194,86.6414,36.1,81,100,8.01
313,Taunsa,PK,2022-10-13 00:36:23,30.7048,70.6505,71.4,33,0,1.81
314,Grand Forks,US,2022-10-13 00:34:55,47.9417,-97.4337,44.33,49,100,17.27
315,Faya,SA,2022-10-13 00:36:23,18.3851,42.4509,57.72,24,23,4.79
316,Lahij,YE,2022-10-13 00:36:24,13.1667,44.5833,78.17,55,2,3.49
317,Kailua,US,2022-10-13 00:35:49,21.4022,-157.7394,84.9,79,100,1.01
318,Vallenar,CL,2022-10-13 00:36:24,-28.5708,-70.7581,62.92,57,0,4.21
319,Imeni Zhelyabova,RU,2022-10-13 00:36:24,58.9544,36.5956,36.99,96,7,4.74
320,Nome,US,2022-10-13 00:36:49,64.5011,-165.4064,35.67,69,100,5.75
321,Zhigansk,RU,2022-10-13 00:37:25,66.7697,123.3711,27.59,95,100,14.41
322,Rocafuerte,EC,2022-10-13 00:37:25,-0.9167,-80.4333,69.67,75,79,4.45
323,Erenhot,CN,2022-10-13 00:37:26,43.6475,111.9767,47.7,30,0,5.41
324,Penzance,GB,2022-10-13 00:37:26,50.1186,-5.5371,56.08,85,100,8.34
325,Nouakchott,MR,2022-10-13 00:35:01,18.0858,-15.9785,89.53,50,4,7.99
326,Oyabe,JP,2022-10-13 00:36:48,36.676,136.8672,69.49,52,48,9.89
327,Nieuw Nickerie,SR,2022-10-13 00:37:27,5.95,-56.9833,80.22,82,97,10.29
328,Belfast,GB,2022-10-13 00:37:27,54.5833,-5.9333,46.38,92,52,4.61
329,Bambanglipuro,ID,2022-10-13 00:37:27,-7.95,110.2833,80.08,78,73,10.85
330,Batemans Bay,AU,2022-10-13 00:37:28,-35.7167,150.1833,63.1,59,100,14.47
331,Rawson,AR,2022-10-13 00:37:28,-43.3002,-65.1023,48.78,40,1,14.47
332,Meulaboh,ID,2022-10-13 00:37:28,4.1363,96.1285,78.1,84,100,3.22
333,Novoanninskiy,RU,2022-10-13 00:37:29,50.5287,42.6747,40.55,85,10,7.25
334,Peniche,PT,2022-10-13 00:37:29,39.3558,-9.3811,63.1,93,99,13.29
335,Tura,IN,2022-10-13 00:37:29,25.5198,90.2201,70.9,98,100,1.9
336,Sioux Lookout,CA,2022-10-13 00:37:30,50.1001,-91.917,39.27,87,100,9.22
337,Pisco,PE,2022-10-13 00:37:30,-13.7,-76.2167,61.02,77,0,17.27
338,Fairbanks,US,2022-10-13 00:33:14,64.8378,-147.7164,29.08,82,100,8.05
339,Stephenville,US,2022-10-13 00:37:30,32.2207,-98.2023,80.74,39,0,5.75
340,Effium,NG,2022-10-13 00:37:31,6.6292,8.0593,72.05,95,100,4.99
341,Russell,US,2022-10-13 00:37:31,32.3502,-85.1999,65.48,99,100,7.02
342,Hualmay,PE,2022-10-13 00:37:31,-11.0964,-77.6139,61.63,82,0,11.48
343,Hobyo,SO,2022-10-13 00:37:32,5.3505,48.5268,76.77,86,41,18.79
344,Turinsk,RU,2022-10-13 00:37:32,58.0458,63.696,43.12,68,100,5.7
345,Locri,IT,2022-10-13 00:37:32,38.2414,16.2623,67.32,88,4,1.83
346,Cacador,BR,2022-10-13 00:37:33,-26.7753,-51.015,59.07,98,100,2.91
347,Roald,NO,2022-10-13 00:37:33,62.5833,6.1333,56.32,93,75,11.5
348,Bokoro,TD,2022-10-13 00:37:33,12.3807,17.0568,81.12,65,7,5.66
349,Ulaanbaatar,MN,2022-10-13 00:37:34,47.9077,106.8832,19.53,79,0,0.0
350,Nehe,CN,2022-10-13 00:37:34,48.4833,124.8333,51.66,34,89,5.28
351,Owando,CG,2022-10-13 00:37:34,-0.4819,15.8999,70.2,97,100,0.94
352,Bunia,CD,2022-10-13 00:37:35,1.5667,30.25,62.19,85,100,2.06
353,Taltal,CL,2022-10-13 00:37:35,-25.4,-70.4833,57.02,83,75,3.51
354,Siirt,TR,2022-10-13 00:37:35,37.9326,41.9403,62.6,29,98,1.83
355,Gladstone,AU,2022-10-13 00:37:36,-23.85,151.25,76.93,44,47,18.41
356,Yarim,YE,2022-10-13 00:37:36,14.298,44.3779,53.02,41,2,4.56
357,Teloloapan,MX,2022-10-13 00:37:36,18.35,-99.85,64.27,94,63,2.53
358,San Juan,AR,2022-10-13 00:37:37,-31.5375,-68.5364,73.87,12,99,6.62
359,Sassandra,CI,2022-10-13 00:37:37,4.95,-6.0833,74.88,89,43,4.74
360,Bullhead City,US,2022-10-13 00:34:43,35.1478,-114.5683,97.09,18,1,1.74
361,Itoman,JP,2022-10-13 00:37:37,26.1247,127.6694,82.78,77,75,17.27
362,Kadhan,PK,2022-10-13 00:37:38,24.481,68.9859,75.74,40,0,5.91
363,Saint-Denis,FR,2022-10-13 00:37:38,48.9167,2.3333,59.14,79,0,4.61
364,Lakhipur,IN,2022-10-13 00:37:38,26.0299,90.3041,74.57,95,100,3.53
365,Alberobello,IT,2022-10-13 00:37:39,40.7859,17.2372,60.03,83,100,0.89
366,Mucurapo,TT,2022-10-13 00:37:39,10.6667,-61.5333,78.85,93,94,8.52
367,Sterling,US,2022-10-13 00:38:39,39.0062,-77.4286,66.88,70,75,9.22
368,Erzin,TR,2022-10-13 00:38:40,36.9559,36.2,67.82,79,99,2.13
369,Acapulco,MX,2022-10-13 00:38:06,16.8634,-99.8901,82.22,78,75,8.05
370,Berdigestyakh,RU,2022-10-13 00:38:40,62.0989,126.6992,31.96,95,100,3.49
371,Orlik,RU,2022-10-13 00:38:40,52.5178,99.825,31.87,87,68,5.14
372,Sakakah,SA,2022-10-13 00:34:29,29.9697,40.2064,72.97,30,6,3.56
373,Yilan,TW,2022-10-13 00:38:41,24.757,121.753,75.36,99,100,1.79
374,Nizhniy Tsasuchey,RU,2022-10-13 00:38:41,50.5167,115.1333,45.54,42,4,4.88
375,Camacha,PT,2022-10-13 00:38:42,33.0833,-16.3333,67.42,78,40,12.66
376,Bandarbeyla,SO,2022-10-13 00:38:42,9.4942,50.8122,76.03,86,38,9.78
377,Cap Malheureux,MU,2022-10-13 00:38:42,-19.9842,57.6142,70.47,67,7,4.0
378,Campbell River,CA,2022-10-13 00:38:43,50.0163,-125.2446,66.58,48,20,2.3
379,Leningradskiy,RU,2022-10-13 00:38:43,69.3833,178.4167,18.79,75,72,6.64
380,Lata,PT,2022-10-13 00:38:43,40.1629,-8.3327,62.08,92,38,1.68
381,Lardos,GR,2022-10-13 00:38:44,36.0942,28.0157,68.95,74,0,12.33
382,Bull Savanna,JM,2022-10-13 00:38:44,17.8868,-77.5902,77.41,83,98,6.29
383,Tutoia,BR,2022-10-13 00:38:44,-2.7619,-42.2744,80.06,79,10,12.62
384,Pafos,CY,2022-10-13 00:38:45,34.7667,32.4167,65.98,77,20,8.05
385,Mehamn,NO,2022-10-13 00:38:45,71.0357,27.8492,42.75,75,75,19.57
386,Ketchikan,US,2022-10-13 00:38:45,55.3422,-131.6461,55.87,82,100,5.75
387,Safranbolu,TR,2022-10-13 00:38:45,41.2508,32.6942,51.85,91,64,0.45
388,Kaduy,RU,2022-10-13 00:38:46,59.2,37.15,36.88,96,7,4.34
389,Turukhansk,RU,2022-10-13 00:38:46,65.8167,87.9833,33.13,83,100,8.97
390,Buenos Aires,AR,2022-10-13 00:34:36,-34.6132,-58.3772,76.73,21,72,6.91
391,Sibolga,ID,2022-10-13 00:38:46,1.7427,98.7792,79.7,73,100,1.34
392,Bathsheba,BB,2022-10-13 00:38:47,13.2167,-59.5167,81.21,83,40,10.36
393,Sumenep,ID,2022-10-13 00:38:47,-7.0167,113.8667,83.52,69,81,3.02
394,Luebo,CD,2022-10-13 00:38:48,-5.35,21.4167,68.85,95,68,1.86
395,Ust-Ilimsk,RU,2022-10-13 00:38:48,58.0006,102.6619,34.48,91,100,5.46
396,Tuatapere,NZ,2022-10-13 00:38:48,-46.1333,167.6833,53.78,54,12,5.73
397,Darhan,MN,2022-10-13 00:38:28,49.4867,105.9228,39.92,58,11,8.28
398,Morgan City,US,2022-10-13 00:38:49,29.6994,-91.2068,78.8,89,40,5.99
399,Korla,CN,2022-10-13 00:38:49,41.7597,86.1469,47.53,50,0,3.96
400,Le Port,RE,2022-10-13 00:38:49,-20.9373,55.2919,72.9,83,0,5.28
401,Minggang,CN,2022-10-13 00:38:50,32.4586,114.0486,60.66,61,15,8.5
402,Oksfjord,NO,2022-10-13 00:38:50,70.2396,22.3479,42.98,97,98,6.96
403,Grindavik,IS,2022-10-13 00:38:50,63.8424,-22.4338,37.87,87,75,8.05
404,Poum,NC,2022-10-13 00:38:51,-20.2333,164.0167,76.12,72,1,18.79
405,Petropavl,KZ,2022-10-13 00:38:51,54.8753,69.1628,45.43,83,100,9.22
406,Santiago De Chuco,PE,2022-10-13 00:38:51,-8.15,-78.1833,53.15,75,47,1.77
407,Boende,CD,2022-10-13 00:38:51,-0.2167,20.8667,69.87,96,100,0.65
408,Nador,MA,2022-10-13 00:38:52,35.174,-2.9287,71.85,83,75,8.05
409,Namatanai,PG,2022-10-13 00:38:52,-3.6667,152.4333,84.78,64,73,3.76
410,Aklavik,CA,2022-10-13 00:38:52,68.2191,-135.0107,23.0,89,100,2.95
411,Okato,NZ,2022-10-13 00:38:53,-39.2,173.8833,58.68,95,100,4.72
412,Kostino,RU,2022-10-13 00:38:53,58.9097,53.2691,44.13,84,100,3.33
413,Bhuj,IN,2022-10-13 00:38:53,23.2667,69.6667,80.67,48,8,4.61
414,Katherine,AU,2022-10-13 00:38:54,-14.4667,132.2667,88.12,55,9,11.5
415,Hanna,CA,2022-10-13 00:38:54,51.6334,-111.9018,48.85,46,0,5.99
416,Vila Velha,BR,2022-10-13 00:39:54,-20.3297,-40.2925,75.15,83,0,13.8
417,Montego Bay,JM,2022-10-13 00:39:55,18.4712,-77.9188,80.4,83,20,4.61
418,Campoverde,PE,2022-10-13 00:39:55,-8.4753,-74.8058,87.49,50,99,2.73
419,Sortavala,RU,2022-10-13 00:39:55,61.7053,30.6918,39.07,90,5,5.59
420,Hispania,CO,2022-10-13 00:39:56,5.7993,-75.9072,69.21,98,100,3.04
421,Sokolo,ML,2022-10-13 00:39:56,14.7328,-6.1219,85.28,46,63,6.53
422,Juneau,US,2022-10-13 00:37:37,58.3019,-134.4197,52.21,94,100,21.85
423,Phek,IN,2022-10-13 00:39:56,25.6667,94.5,57.27,99,64,1.07
424,Fengzhen,CN,2022-10-13 00:39:57,40.4394,113.1536,50.77,28,38,3.09
425,Verkhoyansk,RU,2022-10-13 00:39:57,67.5447,133.385,6.03,90,85,2.04
426,Puerto El Triunfo,SV,2022-10-13 00:39:57,13.2833,-88.55,78.49,90,100,6.42
427,Urubicha,BO,2022-10-13 00:39:58,-15.3833,-62.95,68.45,98,34,2.3
428,Noumea,NC,2022-10-13 00:38:18,-22.2763,166.4572,78.78,67,84,13.29
429,Flin Flon,CA,2022-10-13 00:39:58,54.7682,-101.865,33.82,70,100,18.79
430,Yashkul,RU,2022-10-13 00:39:58,46.1711,45.3435,50.13,75,15,8.05
431,Mitsamiouli,KM,2022-10-13 00:39:59,-11.3847,43.2844,74.37,74,0,3.89
432,Oktyabrskiy,RU,2022-10-13 00:39:59,54.4815,53.471,49.19,77,100,6.4
433,Aranjuez,ES,2022-10-13 00:39:59,40.0311,-3.6025,67.24,57,0,1.77
434,Kilindoni,TZ,2022-10-13 00:40:00,-7.9139,39.6668,75.33,70,1,13.56
435,Tallahassee,US,2022-10-13 00:36:09,30.4383,-84.2807,78.64,86,100,4.61
436,Omsk,RU,2022-10-13 00:36:24,55.0,73.4,31.89,80,8,4.47
437,Torbay,CA,2022-10-13 00:40:00,47.6666,-52.7314,48.49,85,0,9.22
438,Timizart,DZ,2022-10-13 00:40:00,36.8,4.2667,64.18,91,100,2.55
439,Hvolsvollur,IS,2022-10-13 00:40:01,63.7533,-20.2243,37.35,95,100,2.8
440,Kodiak,US,2022-10-13 00:40:01,57.79,-152.4072,44.11,49,0,19.57
441,Khash,IR,2022-10-13 00:40:02,28.2211,61.2158,59.34,19,0,2.98
442,Yar-Sale,RU,2022-10-13 00:40:04,66.8333,70.8333,37.2,84,100,7.78
443,Brunswick,US,2022-10-13 00:40:05,41.2381,-81.8418,68.32,79,100,5.01
444,Durango,MX,2022-10-13 00:39:20,24.8333,-104.8333,64.58,47,19,4.59
445,Merritt Island,US,2022-10-13 00:40:05,28.5392,-80.672,82.49,82,40,5.75
446,Roebourne,AU,2022-10-13 00:40:06,-20.7833,117.1333,75.67,27,18,27.04
447,Xiongzhou,CN,2022-10-13 00:40:06,25.1167,114.3,70.0,35,5,4.12
448,Treinta Y Tres,UY,2022-10-13 00:40:06,-33.2333,-54.3833,55.06,71,0,9.91
449,Bezhetsk,RU,2022-10-13 00:40:07,57.7851,36.6965,41.13,85,100,6.58
450,Atambua,ID,2022-10-13 00:40:08,-9.1061,124.8925,83.01,62,10,0.43
451,Tual,ID,2022-10-13 00:40:08,-5.6667,132.75,83.53,74,100,10.67
452,Torrington,US,2022-10-13 00:35:30,41.8007,-73.1212,59.56,75,100,6.04
453,Sumbe,AO,2022-10-13 00:40:09,-11.2061,13.8437,73.92,85,43,5.12
454,Thunder Bay,CA,2022-10-13 00:38:07,48.4001,-89.3168,42.78,93,100,4.61
455,Kitimat,CA,2022-10-13 00:40:09,54.0524,-128.6534,60.91,54,40,0.49
456,Pierre,US,2022-10-13 00:37:50,44.3683,-100.351,58.12,31,20,27.63
457,Tomatlan,MX,2022-10-13 00:40:10,19.9333,-105.25,76.21,83,100,1.59
458,Kisangani,CD,2022-10-13 00:40:10,0.5167,25.2,68.59,97,86,2.21
459,Shelburne,CA,2022-10-13 00:40:11,44.0787,-80.2041,61.75,74,100,16.2
460,Teahupoo,PF,2022-10-13 00:36:45,-17.8333,-149.2667,73.36,84,60,16.96
461,Gusinoye Ozero,RU,2022-10-13 00:40:11,51.1144,106.2614,38.86,59,21,3.8
462,Muroto,JP,2022-10-13 00:40:11,33.2833,134.15,71.71,68,51,19.86
463,Kihei,US,2022-10-13 00:40:12,20.785,-156.4656,89.62,73,40,8.05
464,Rio Cuarto,AR,2022-10-13 00:40:12,-33.1307,-64.3499,73.17,18,0,12.66
465,Katav-Ivanovsk,RU,2022-10-13 00:40:14,54.7531,58.1956,46.31,56,100,4.38
466,Maarianhamina,AX,2022-10-13 00:41:15,60.0973,19.9348,48.06,87,20,4.61
467,Port Shepstone,ZA,2022-10-13 00:41:16,-30.7414,30.455,69.64,86,8,11.59
468,Carutapera,BR,2022-10-13 00:41:16,-1.195,-46.02,79.07,82,95,7.81
469,Albemarle,US,2022-10-13 00:41:16,35.3501,-80.2001,67.6,88,100,5.99
470,Oriximina,BR,2022-10-13 00:41:17,-1.7656,-55.8661,83.55,56,55,0.81
471,Rovaniemi,FI,2022-10-13 00:41:17,66.5,25.7167,33.21,93,0,6.91
472,Gunjur,GM,2022-10-13 00:41:18,13.2019,-16.7339,80.67,89,40,4.61
473,Plymouth,US,2022-10-13 00:38:28,41.8334,-70.8328,60.66,85,0,5.75
474,Kaya,BF,2022-10-13 00:41:18,13.0917,-1.0844,83.48,39,5,4.47
475,Burdur,TR,2022-10-13 00:41:19,37.7203,30.2908,54.3,71,0,9.22
476,Komsomolets,KZ,2022-10-13 00:41:19,53.7453,62.0708,49.1,44,100,7.25
477,Estelle,US,2022-10-13 00:41:19,29.8458,-90.1067,78.8,74,75,8.05
478,Gobabis,NA,2022-10-13 00:41:20,-22.45,18.9667,66.88,19,77,9.48
479,Saint Anthony,US,2022-10-13 00:41:20,45.0205,-93.218,46.33,78,100,14.97
480,Humaita,BR,2022-10-13 00:41:20,-7.5061,-63.0208,77.59,74,69,2.42
481,Weihe,CN,2022-10-13 00:41:21,32.9952,105.3247,49.37,94,100,1.92
482,Manica,FR,2022-10-13 00:41:21,49.0,-1.1667,52.59,91,100,5.95
483,Itupiranga,BR,2022-10-13 00:41:21,-5.1347,-49.3267,86.32,52,90,1.36
484,Kokopo,PG,2022-10-13 00:41:22,-4.352,152.2633,85.37,63,100,6.33
485,Abalak,RU,2022-10-13 00:41:22,58.1286,68.5944,35.56,94,20,5.75
486,Nuremberg,DE,2022-10-13 00:38:31,49.4478,11.0683,48.18,90,61,3.44
487,Port Blair,IN,2022-10-13 00:41:23,11.6667,92.75,75.24,100,40,0.0
488,Culaman,PH,2022-10-13 00:41:23,5.9603,125.6586,85.89,66,34,4.25
489,Nouadhibou,MR,2022-10-13 00:41:23,20.931,-17.0347,73.38,73,0,24.16
490,Dire Dawa,ET,2022-10-13 00:41:24,9.5931,41.8661,69.89,59,0,6.29
491,Okha,RU,2022-10-13 00:41:24,53.5739,142.9478,45.34,68,16,12.73
492,Sinnamary,GF,2022-10-13 00:41:24,5.3833,-52.95,78.48,87,92,7.18
493,Kvarkeno,RU,2022-10-13 00:41:25,52.0833,59.725,48.33,47,100,7.7
494,Yicheng,CN,2022-10-13 00:41:25,31.3705,119.8703,63.91,66,11,12.28
495,Gornozavodsk,RU,2022-10-13 00:41:26,58.3758,58.3211,41.2,88,100,3.83
496,Trelew,AR,2022-10-13 00:40:03,-43.249,-65.3051,48.58,33,8,11.39
497,Yuli,NG,2022-10-13 00:41:27,9.6989,10.2744,75.67,82,56,0.34
498,Mapiripan,CO,2022-10-13 00:41:28,2.8892,-72.1256,76.66,77,57,2.68
499,Fort Nelson,CA,2022-10-13 00:41:28,58.8053,-122.7002,47.79,53,75,3.44
500,Kashi,CN,2022-10-13 00:41:29,39.4547,75.9797,52.81,37,1,8.95
501,Cherskiy,RU,2022-10-13 00:41:29,68.75,161.3,14.11,83,100,5.84
502,Slave Lake,CA,2022-10-13 00:41:29,55.2834,-114.769,51.78,46,0,11.5
503,Tagusao,PH,2022-10-13 00:41:30,9.1924,117.8141,84.24,73,100,8.61
504,Rieti,IT,2022-10-13 00:41:30,42.4072,12.8592,61.43,87,100,3.44
505,Norton,ZW,2022-10-13 00:40:52,-17.8833,30.7,62.28,44,0,7.54
506,Mandan,US,2022-10-13 00:41:31,46.8267,-100.8896,51.78,41,75,28.77
507,Bay Roberts,CA,2022-10-13 00:41:31,47.5999,-53.2648,49.24,79,33,7.25
508,Kasongo-Lunda,CD,2022-10-13 00:41:32,-6.4667,16.8167,70.18,98,100,1.86
509,Lufilufi,WS,2022-10-13 00:41:32,-13.8745,-171.5986,91.18,75,75,10.89
510,Kushiro,JP,2022-10-13 00:41:33,42.975,144.3747,56.35,71,75,3.44
511,Ayr,GB,2022-10-13 00:41:33,55.4627,-4.6339,44.31,93,40,6.91
512,Saint-Augustin,CA,2022-10-13 00:42:33,51.226,-58.6502,45.34,88,100,7.36
513,Krasnyy Yar,RU,2022-10-13 00:42:34,46.5331,48.3456,49.96,77,50,12.26
514,Samarai,PG,2022-10-13 00:42:34,-10.6167,150.6667,82.36,75,100,9.08
515,San Vicente,AR,2022-10-13 00:39:11,-26.6167,-54.1333,54.27,96,100,2.06
516,Pangody,RU,2022-10-13 00:42:35,65.85,74.4859,33.46,91,46,6.29
517,Mocuba,MZ,2022-10-13 00:42:35,-16.8392,36.9856,68.72,91,0,2.95
518,Umm Lajj,SA,2022-10-13 00:42:35,25.0213,37.2685,81.93,53,0,9.69
519,Viru,PE,2022-10-13 00:42:36,-8.4167,-78.75,63.45,77,0,2.82
520,Los Llanos De Aridane,ES,2022-10-13 00:42:36,28.6585,-17.9182,67.75,84,40,13.8
521,Nuevo Progreso,MX,2022-10-13 00:42:36,23.1667,-97.95,79.9,73,98,1.01
522,Ossora,RU,2022-10-13 00:42:37,59.2353,163.0719,33.87,90,100,12.35
523,Shache,CN,2022-10-13 00:42:37,38.4167,77.2406,50.43,21,0,3.8
524,Mlonggo,ID,2022-10-13 00:42:38,-6.5333,110.7,82.27,72,56,9.75
525,Marawi,PH,2022-10-13 00:42:38,7.9986,124.2928,79.86,65,100,1.43
526,Moses Lake,US,2022-10-13 00:42:38,47.1301,-119.2781,80.89,29,0,5.75
527,Ohara,JP,2022-10-13 00:42:39,35.25,140.3833,65.68,94,100,16.26
528,Mabaruma,GY,2022-10-13 00:42:39,8.2,-59.7833,75.16,87,98,3.62
529,Buraydah,SA,2022-10-13 00:40:32,26.326,43.975,70.25,17,0,11.21
530,Sao Filipe,CV,2022-10-13 00:42:39,14.8961,-24.4956,79.27,81,100,5.26
531,Karonga,MW,2022-10-13 00:42:40,-9.9333,33.9333,75.11,53,0,8.59
532,Turochak,RU,2022-10-13 00:42:40,52.2576,87.1224,42.64,95,93,2.44
533,Maniitsoq,GL,2022-10-13 00:42:40,65.4167,-52.9,28.08,68,24,10.56
534,Lorengau,PG,2022-10-13 00:42:41,-2.0226,147.2712,84.6,62,4,6.2
535,Hofn,IS,2022-10-13 00:42:41,64.2539,-15.2082,41.67,52,99,5.5
536,Hambantota,LK,2022-10-13 00:42:41,6.1241,81.1185,75.54,100,40,1.14
537,Haines Junction,CA,2022-10-13 00:42:42,60.7522,-137.5108,31.95,93,100,4.61
538,Arman,RU,2022-10-13 00:42:42,59.7,150.1667,30.02,71,82,0.98
539,Nabire,ID,2022-10-13 00:42:42,-3.3667,135.4833,83.55,74,95,3.71
540,Viedma,AR,2022-10-13 00:40:26,-40.8135,-62.9967,49.24,57,100,11.21
541,Machico,PT,2022-10-13 00:42:43,32.7,-16.7667,72.23,78,20,11.5
542,Vila,PT,2022-10-13 00:42:43,42.0304,-8.1588,50.88,90,100,1.83
543,Nhulunbuy,AU,2022-10-13 00:42:43,-12.2333,136.7667,88.41,66,40,10.36
544,Karasburg,NA,2022-10-13 00:42:43,-28.0167,18.75,82.13,18,100,18.95
545,Dwarka,IN,2022-10-13 00:39:23,22.2394,68.9678,82.89,65,8,10.25
546,Kushima,JP,2022-10-13 00:42:44,31.4583,131.2333,74.12,69,68,14.67
547,Wagar,SD,2022-10-13 00:42:44,16.1525,36.2032,83.14,47,30,5.03
548,Molchanovo,RU,2022-10-13 00:42:44,57.5817,83.7692,35.37,92,92,6.91
549,Andra,RU,2022-10-13 00:42:45,62.5147,65.8878,35.28,93,78,6.73
550,Taoudenni,ML,2022-10-13 00:42:45,22.6783,-3.9836,88.61,25,60,11.65
551,Ati,TD,2022-10-13 00:42:45,13.2154,18.3353,84.74,47,0,3.4
552,Vila Franca Do Campo,PT,2022-10-13 00:42:46,37.7167,-25.4333,70.21,83,21,4.09
553,Tigil,RU,2022-10-13 00:42:46,57.8,158.6667,41.77,68,100,2.21
554,Suclayin,PH,2022-10-13 00:42:46,15.7568,121.5503,83.19,72,89,2.26
555,Orahovac,XK,2022-10-13 00:42:47,42.3994,20.6547,57.06,89,100,1.7
556,Marsh Harbour,BS,2022-10-13 00:42:47,26.5412,-77.0636,81.73,76,100,10.65
557,Langsa,ID,2022-10-13 00:42:48,4.4683,97.9683,78.37,83,100,1.5
558,Caravelas,BR,2022-10-13 00:43:48,-17.7125,-39.2481,73.09,77,0,6.31
559,Constantine,DZ,2022-10-13 00:43:48,36.365,6.6147,65.61,94,75,2.3
560,Galveston,US,2022-10-13 00:43:49,29.3669,-94.9669,82.94,87,0,9.22
561,Maragogi,BR,2022-10-13 00:43:49,-9.0122,-35.2225,74.86,85,84,11.23
562,Doka,SD,2022-10-13 00:43:49,13.5167,35.7667,72.46,82,6,5.86
563,Uray,RU,2022-10-13 00:43:50,60.1247,64.7758,36.93,89,25,5.68
564,Buin,CL,2022-10-13 00:43:50,-33.7333,-70.75,67.42,65,5,7.16
565,Paramonga,PE,2022-10-13 00:43:50,-10.6667,-77.8333,61.12,85,7,9.55
566,Kayes,ML,2022-10-13 00:43:51,14.0,-11.0,79.86,68,12,2.89
567,Konin,PL,2022-10-13 00:43:51,52.2234,18.2512,44.92,72,0,6.69
568,Eregli,TR,2022-10-13 00:43:51,37.5133,34.0467,57.13,48,19,3.6
569,Dudinka,RU,2022-10-13 00:43:52,69.4058,86.1778,31.62,84,100,8.21
570,Opuwo,NA,2022-10-13 00:43:52,-18.0607,13.84,67.91,50,7,4.29
571,Tilichiki,RU,2022-10-13 00:43:52,60.4667,166.1,31.77,51,100,12.01
572,Lavrentiya,RU,2022-10-13 00:43:53,65.5833,-171.0,28.42,52,100,3.33
573,Porto Novo,BJ,2022-10-13 00:43:53,6.4965,2.6036,78.62,88,12,3.6
574,Port Hardy,CA,2022-10-13 00:43:53,50.6996,-127.4199,55.58,76,20,0.0
575,Trofors,NO,2022-10-13 00:43:54,65.5333,13.4063,44.47,97,100,7.16
576,Iquique,CL,2022-10-13 00:40:35,-20.2208,-70.1431,59.04,72,49,0.94
577,Mount Pleasant,US,2022-10-13 00:43:54,32.7941,-79.8626,73.99,90,0,5.75
578,Bairnsdale,AU,2022-10-13 00:43:55,-37.8333,147.6167,61.05,91,100,1.99
579,Saquarema,BR,2022-10-13 00:43:55,-22.92,-42.5103,70.25,93,97,1.68
580,Tautira,PF,2022-10-13 00:43:55,-17.7333,-149.15,76.26,83,47,14.9
581,Aktash,RU,2022-10-13 00:43:56,50.3,87.7333,23.27,66,88,3.33
582,Tezu,IN,2022-10-13 00:43:56,27.9167,96.1667,72.43,97,93,1.59
583,Mazara Del Vallo,IT,2022-10-13 00:43:56,37.6641,12.588,71.89,77,49,12.73
584,Chernenko,RU,2022-10-13 00:43:57,44.365,39.3103,44.91,88,77,2.44
585,Kiomboi,TZ,2022-10-13 00:43:57,-4.2667,34.3667,60.96,47,11,5.82
586,Tame,CO,2022-10-13 00:43:58,6.461,-71.73,73.8,86,100,4.07
